Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2014,10,Flamengo,Athletico-PR,1,2
2014,10,Bahia,São Paulo,0,2
2014,10,Criciúma,Fluminense,3,2
2014,10,Corinthians,Internacional,2,1
2014,10,Santos,Palmeiras,2,0
2014,10,Cruzeiro,Vitória,3,1
2014,10,Chapecoense,Atlético-MG,1,1
2014,11,São Paulo,Chapecoense,0,1
2014,11,Atlético-MG,Bahia,1,1
2014,11,Figueirense,Grêmio,0,1
2014,11,Botafogo,Coritiba,1,0
2014,11,Palmeiras,Cruzeiro,1,2
2014,11,Vitória,Corinthians,0,0
2014,11,Internacional,Flamengo,4,0
2014,11,Fluminense,Santos,1,0
2014,11,Athletico-PR,Criciúma,2,0
2014,11,Goiás,Sport,0,0
2014,12,Santos,Chapecoense,3,0
2014,12,Cruzeiro,Figueirense,5,0
2014,12,Criciúma,Vitória,1,3
2014,12,Bahia,Internacional,0,1
2014,12,Sport,Atlético-MG,2,1
2014,12,Corinthians,Palmeiras,2,0
2014,12,Athletico-PR,Fluminense,0,3
2014,12,Goiás,São Paulo,2,1
2014,12,Flamengo,Botafogo,1,0
2014,12,Grêmio,Coritiba,2,3
2014,13,Botafogo,Cruzeiro,1,1
2014,13,São Paulo,Criciúma,1,1
2014,13,Vitória,Grêmio,2,1
2014,13,Palmeiras,Bahia,1,1
2014,13,Coritiba,Corinthians,0,0
2014,13,Figueirense,Sport,3,0
2014,13,Chapecoense,Flamengo,1,0
2014,13,Fluminense,Goiás,2,0
2014,13,Atlético-MG,Athletico-PR,3,1
2014,13,Internacional,Santos,1,0
2014,14,Bahia,Goiás,1,0
2014,14,Criciúma,Cruzeiro,0,0
2014,14,Fluminense,Coritiba,1,1
2014,14,Flamengo,Sport,1,0
2014,14,Santos,Corinthians,0,1
2014,14,Athletico-PR,Botafogo,2,0
2014,14,Internacional,Grêmio,2,0
2014,14,São Paulo,Vitória,3,1
2014,14,Atlético-MG,Palmeiras,2,1
2014,14,Chapecoense,Figueirense,0,1
2014,15,Goiás,Internacional,0,1
2014,15,Corinthians,Bahia,1,1
2014,15,Palmeiras,São Paulo,1,2
2014,15,Coritiba,Flamengo,0,1
2014,15,Cruzeiro,Santos,3,0
2014,15,Vitória,Chapecoense,0,0
2014,15,Grêmio,Criciúma,2,0
2014,15,Botafogo,Fluminense,2,0
2014,15,Sport,Athletico-PR,1,1
2014,15,Figueirense,Atlético-MG,2,2
2014,16,Sport,Palmeiras,2,1
2014,16,Santos,Athletico-PR,2,0
2014,16,Figueirense,Botafogo,1,0
2014,16,Coritiba,Vitória,2,0
2014,16,Bahia,Criciúma,0,0
2014,16,Flamengo,Atlético-MG,2,1
2014,16,Internacional,São Paulo,0,1
2014,16,Chapecoense,Fluminense,1,0
2014,16,Corinthians,Goiás,5,2
2014,16,Cruzeiro,Grêmio,1,0
2014,17,Botafogo,Chapecoense,1,0
2014,17,Atlético-MG,Internacional,1,0
2014,17,Palmeiras,Coritiba,1,0
2014,17,Fluminense,Sport,4,0
2014,17,São Paulo,Santos,2,1
2014,17,Vitória,Figueirense,0,1
2014,17,Grêmio,Corinthians,2,1
2014,17,Criciúma,Flamengo,0,2
2014,17,Athletico-PR,Bahia,0,0
2014,17,Goiás,Cruzeiro,0,1
2014,18,Palmeiras,Internacional,0,1
2014,18,Cruzeiro,Chapecoense,4,2
2014,18,Botafogo,Santos,1,0
2014,18,Sport,Criciúma,2,0
2014,18,Corinthians,Fluminense,1,1
2014,18,Coritiba,Atlético-MG,0,0
2014,18,Figueirense,São Paulo,1,1
2014,18,Vitória,Flamengo,1,2
2014,18,Grêmio,Bahia,1,0
2014,18,Goiás,Athletico-PR,3,1
2014,19,Flamengo,Grêmio,0,1
2014,19,Santos,Vitória,3,1
2014,19,Chapecoense,Goiás,0,0
2014,19,Fluminense,Cruzeiro,3,3
2014,19,São Paulo,Sport,2,0
2014,19,Atlético-MG,Botafogo,1,0
2014,19,Criciúma,Corinthians,0,0
2014,19,Athletico-PR,Palmeiras,1,1
2014,19,Bahia,Coritiba,0,0
2014,19,Internacional,Figueirense,2,3
2014,20,Palmeiras,Criciúma,1,0
2014,20,Grêmio,Athletico-PR,1,0
2014,20,Figueirense,Fluminense,1,1
2014,20,Sport,Santos,3,1
2014,20,Coritiba,Chapecoense,3,0
2014,20,Botafogo,São Paulo,2,4
2014,20,Vitória,Internacional,2,0
2014,20,Goiás,Flamengo,1,0
2014,20,Corinthians,Atlético-MG,1,0
2014,20,Cruzeiro,Bahia,2,1
2014,21,Fluminense,Palmeiras,3,0
2014,21,Chapecoense,Sport,3,1
2014,21,Santos,Coritiba,2,1
2014,21,Flamengo,Corinthians,1,0
2014,21,São Paulo,Cruzeiro,2,0
2014,21,Bahia,Figueirense,3,0
2014,21,Internacional,Botafogo,2,0
2014,21,Athletico-PR,Vitória,2,0
2014,21,Atlético-MG,Grêmio,0,0
2014,21,Criciúma,Goiás,1,0
2014,22,Cruzeiro,Athletico-PR,2,0
2014,22,Vitória,Fluminense,3,1
2014,22,Sport,Internacional,0,0
2014,22,Figueirense,Criciúma,1,1
2014,22,Botafogo,Bahia,2,3
2014,22,Palmeiras,Flamengo,2,2
2014,22,Coritiba,São Paulo,3,1
2014,22,Corinthians,Chapecoense,1,1
2014,22,Goiás,Atlético-MG,2,3
2014,22,Grêmio,Santos,0,0
2014,23,Athletico-PR,Internacional,0,1
2014,23,Criciúma,Botafogo,1,1
2014,23,Flamengo,Fluminense,1,1
2014,23,Sport,Coritiba,1,0
2014,23,Corinthians,São Paulo,3,2
2014,23,Cruzeiro,Atlético-MG,2,3
2014,23,Vitória,Bahia,2,1
2014,23,Santos,Figueirense,3,1
2014,23,Grêmio,Chapecoense,1,0
2014,23,Goiás,Palmeiras,6,0
2014,24,Coritiba,Cruzeiro,1,2
2014,24,Internacional,Criciúma,3,0
2014,24,Bahia,Sport,1,0
2014,24,Chapecoense,Athletico-PR,3,0
2014,24,Fluminense,Grêmio,0,0
2014,24,São Paulo,Flamengo,2,2
2014,24,Figueirense,Corinthians,1,0
2014,24,Botafogo,Goiás,1,0
2014,24,Palmeiras,Vitória,2,0
2014,24,Atlético-MG,Santos,3,2
2014,25,Sport,Cruzeiro,0,0
2014,25,Chapecoense,Criciúma,1,1
2014,25,São Paulo,Fluminense,1,3
2014,25,Botafogo,Grêmio,0,2
2014,25,Athletico-PR,Corinthians,1,0
2014,25,Atlético-MG,Vitória,2,0
2014,25,Bahia,Flamengo,2,1
2014,25,Santos,Goiás,2,0
2014,25,Internacional,Coritiba,4,2
2014,25,Figueirense,Palmeiras,3,1
2014,26,Palmeiras,Chapecoense,4,2
2014,26,Flamengo,Santos,0,1
2014,26,Fluminense,Bahia,1,1
2014,26,Coritiba,Athletico-PR,1,0
2014,26,Vitória,Botafogo,2,1
2014,26,Grêmio,São Paulo,0,1
2014,26,Corinthians,Sport,3,0
2014,26,Cruzeiro,Internacional,2,1
2014,26,Criciúma,Atlético-MG,3,1
2014,26,Goiás,Figueirense,1,0
2014,27,Botafogo,Palmeiras,0,1
2014,27,São Paulo,Athletico-PR,1,0
2014,27,Coritiba,Criciúma,1,0
2014,27,Vitória,Goiás,2,2
2014,27,Cruzeiro,Corinthians,0,1
2014,27,Grêmio,Sport,2,0
2014,27,Figueirense,Flamengo,1,2
2014,27,Fluminense,Atlético-MG,0,0
2014,27,Santos,Bahia,1,0
2014,27,Chapecoense,Internacional,5,0
2014,28,Botafogo,Corinthians,1,0
2014,28,Goiás,Coritiba,3,0
2014,28,Palmeiras,Grêmio,2,1
2014,28,Flamengo,Cruzeiro,3,0
2014,28,Atlético-MG,São Paulo,1,0
2014,28,Bahia,Chapecoense,0,1
2014,28,Internacional,Fluminense,2,1
2014,28,Sport,Vitória,1,2
2014,28,Athletico-PR,Figueirense,3,0
2014,28,Criciúma,Santos,3,0
2014,29,Fluminense,Criciúma,4,2
2014,29,São Paulo,Bahia,2,1
2014,29,Goiás,Grêmio,0,0
2014,29,Atlético-MG,Chapecoense,1,0
2014,29,Palmeiras,Santos,1,3
2014,29,Athletico-PR,Flamengo,2,1
2014,29,Internacional,Corinthians,1,2
2014,29,Figueirense,Coritiba,4,0
2014,29,Botafogo,Sport,1,1
2014,29,Vitória,Cruzeiro,0,1
2014,30,Bahia,Atlético-MG,1,1
2014,30,Flamengo,Internacional,2,0
2014,30,Corinthians,Vitória,2,1
2014,30,Cruzeiro,Palmeiras,1,1
2014,30,Criciúma,Athletico-PR,0,1
2014,30,Coritiba,Botafogo,2,0
2014,30,Grêmio,Figueirense,1,0
2014,30,Santos,Fluminense,0,1
2014,30,Chapecoense,São Paulo,0,0
2014,30,Sport,Goiás,0,1
2014,31,Fluminense,Athletico-PR,2,1
2014,31,Palmeiras,Corinthians,1,1
2014,31,Figueirense,Cruzeiro,1,1
2014,31,Coritiba,Grêmio,1,1
2014,31,Atlético-MG,Sport,3,2
2014,31,Vitória,Criciúma,3,1
2014,31,Chapecoense,Santos,1,1
2014,31,Botafogo,Flamengo,2,1
2014,31,Internacional,Bahia,2,0
2014,31,São Paulo,Goiás,3,0
2014,32,Grêmio,Vitória,1,0
2014,32,Goiás,Fluminense,0,2
2014,32,Corinthians,Coritiba,2,2
2014,32,Sport,Figueirense,1,0
2014,32,Santos,Internacional,1,2
2014,32,Cruzeiro,Botafogo,2,1
2014,32,Criciúma,São Paulo,1,2
2014,32,Flamengo,Chapecoense,3,0
2014,32,Athletico-PR,Atlético-MG,1,0
2014,32,Bahia,Palmeiras,0,1
2014,33,Palmeiras,Atlético-MG,0,2
2014,33,Coritiba,Fluminense,1,0
2014,33,Botafogo,Athletico-PR,0,2
2014,33,Sport,Flamengo,2,2
2014,33,Vitória,São Paulo,1,2
2014,33,Grêmio,Internacional,4,1
2014,33,Figueirense,Chapecoense,1,0
2014,33,Corinthians,Santos,1,0
2014,33,Cruzeiro,Criciúma,3,1
2014,33,Goiás,Bahia,3,0
2014,34,Fluminense,Botafogo,1,0
2014,34,Criciúma,Grêmio,0,3
2014,34,Flamengo,Coritiba,3,2
2014,34,Santos,Cruzeiro,0,1
2014,34,Athletico-PR,Sport,0,1
2014,34,Bahia,Corinthians,1,2
2014,34,Internacional,Goiás,1,0
2014,34,São Paulo,Palmeiras,2,0
2014,34,Atlético-MG,Figueirense,1,1
2014,34,Chapecoense,Vitória,0,1
2014,35,São Paulo,Internacional,1,1
2014,35,Botafogo,Figueirense,0,1
2014,35,Athletico-PR,Santos,1,1
2014,35,Vitória,Coritiba,1,1
2014,35,Criciúma,Bahia,0,1
2014,35,Goiás,Corinthians,0,1
2014,35,Palmeiras,Sport,0,2
2014,35,Atlético-MG,Flamengo,4,0
2014,35,Fluminense,Chapecoense,1,4
2014,35,Grêmio,Cruzeiro,1,2
2014,36,Internacional,Atlético-MG,2,1
2014,36,Bahia,Athletico-PR,1,2
2014,36,Flamengo,Criciúma,1,1
2014,36,Sport,Fluminense,2,2
2014,36,Santos,São Paulo,0,1
2014,36,Cruzeiro,Goiás,2,1
2014,36,Figueirense,Vitória,2,0
2014,36,Corinthians,Grêmio,1,0
2014,36,Coritiba,Palmeiras,2,0
2014,36,Chapecoense,Botafogo,2,0
2014,37,Internacional,Palmeiras,3,1
2014,37,Criciúma,Sport,2,2
2014,37,Flamengo,Vitória,4,0
2014,37,Fluminense,Corinthians,5,2
2014,37,São Paulo,Figueirense,1,1
2014,37,Santos,Botafogo,2,0
2014,37,Chapecoense,Cruzeiro,1,1
2014,37,Athletico-PR,Goiás,1,0
2014,37,Atlético-MG,Coritiba,1,2
2014,37,Bahia,Grêmio,1,0
2014,38,Corinthians,Criciúma,2,1
2014,38,Figueirense,Internacional,1,2
2014,38,Botafogo,Atlético-MG,0,0
2014,38,Sport,São Paulo,1,0
2014,38,Palmeiras,Athletico-PR,1,1
2014,38,Coritiba,Bahia,3,2
2014,38,Cruzeiro,Fluminense,2,1
2014,38,Vitória,Santos,0,1
2014,38,Grêmio,Flamengo,1,1
2014,38,Goiás,Chapecoense,4,2
2015,1,Palmeiras,Atlético-MG,2,2
2015,1,Chapecoense,Coritiba,2,1
2015,1,Fluminense,Joinville,1,0
2015,1,Grêmio,Ponte Preta,3,3
2015,1,São Paulo,Flamengo,2,1
2015,1,Cruzeiro,Corinthians,0,1
2015,1,Athletico-PR,Internacional,3,0
2015,1,Sport,Figueirense,4,1
2015,1,Vasco,Goiás,0,0
2015,1,Avaí,Santos,1,1
2015,2,Coritiba,Grêmio,2,0
2015,2,Goiás,Athletico-PR,2,0
2015,2,Corinthians,Chapecoense,1,0
2015,2,Figueirense,Vasco,0,0
2015,2,Santos,Cruzeiro,1,0
2015,2,Flamengo,Sport,2,2
2015,2,Atlético-MG,Fluminense,4,1
2015,2,Ponte Preta,São Paulo,1,0
2015,2,Internacional,Avaí,1,0
2015,2,Joinville,Palmeiras,0,0
2015,3,São Paulo,Joinville,3,0
2015,3,Vasco,Internacional,1,1
2015,3,Grêmio,Figueirense,1,0
2015,3,Palmeiras,Goiás,0,1
2015,3,Fluminense,Corinthians,0,0
2015,3,Avaí,Flamengo,2,1
2015,3,Athletico-PR,Atlético-MG,1,0
2015,3,Chapecoense,Santos,1,0
2015,3,Cruzeiro,Ponte Preta,1,1
2015,3,Sport,Coritiba,1,0
2015,4,Ponte Preta,Chapecoense,3,1
2015,4,Coritiba,Avaí,1,2
2015,4,Joinville,Athletico-PR,1,2
2015,4,Santos,Sport,2,2
2015,4,Corinthians,Palmeiras,0,2
2015,4,Internacional,São Paulo,0,0
2015,4,Atlético-MG,Vasco,3,0
2015,4,Goiás,Grêmio,1,1
2015,4,Flamengo,Fluminense,2,3
2015,4,Figueirense,Cruzeiro,2,1
2015,5,Vasco,Ponte Preta,0,3
2015,5,Athletico-PR,Figueirense,1,0
